publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
2922,898,Image,Sports,Tokio Olympic games,0.546402210070548,3,2,1,232,3
2923,34,Image,Computer games,League of legends game,0.2938926082200357,1,0,0,232,4
2924,819,Image,Drink Brand,Playing football with Gatorade,0.013703984625991428,1,1,1,232,7
2925,189,Video,Food,Dad cooking rice,0.5583090709246828,21,7,6,232,4
2926,948,Image,Music Artist,Listening queen on the bed,0.27479330880264496,2,0,0,232,7
2927,693,Image,Sports,Playing paddle,0.8730429550815451,15,5,5,232,3
2928,872,Text,TV show,Breaking bad scene,0.6565815914251019,5,2,2,232,1
2929,111,Image,Animals,Family in the safari,0.2527722710675019,3,2,2,233,0
2930,897,Text,Animals,Human playing with his dog,0.34875377993416434,2,1,1,233,6
2931,753,Video,Food,Dad cooking rice,0.1492593930819559,0,0,0,233,1
2932,836,Image,TV show,Kid watching Better Call Saul,0.8398230323889713,13,7,3,233,5
2933,202,Video,Sports,Kid watching champions league on mobile phone,0.8911006808756526,13,8,6,233,1
2934,385,Video,News and present,Fight for women,0.5000360081032209,5,2,1,233,1
2935,752,Text,Drink Brand,Kid drinking Coca-Cola,0.7631915652718155,10,4,2,233,6
2936,683,Video,Sports,Cat playing football,0.06906365735768782,1,1,0,233,4
2937,462,Image,Animals,Turtle eating,0.8934002160129347,15,8,4,233,4
2938,946,Image,Animals,Human touching his cat,0.12405534577138533,0,0,0,233,4
2939,397,Text,Music Artist,Piano classes academy,0.9514278913158983,15,5,3,233,9
2940,228,Text,Sports,Mbappe coming to Madrid,0.8776781936014932,12,3,3,234,0
2941,420,Image,Computer games,Friends playing games on the sofa,0.559663794917184,6,2,1,234,3
2942,793,Video,Sports,Mbappe coming to Madrid,0.9098180175873439,19,7,4,234,0
2943,60,Image,Music Artist,Family singing,0.18594439980234834,1,1,1,234,3
2944,577,Image,Music Artist,Boy and girl dancing,0.6256619634955324,13,1,1,234,1
2945,507,Text,Animals,Rabbit sleeping,0.790072951158781,22,7,5,234,4
2946,190,Video,Music Artist,AC/DC playing the guitar,0.18648168895202843,0,0,0,234,4
2947,461,Video,Sports,Watching football on the TV,0.5299706331194565,5,0,0,234,2
2948,475,Image,Sports,Mbappe coming to Madrid,0.7996343334136097,4,4,4,234,6
2949,460,Text,Music Artist,Piano classes academy,0.617874404784307,5,1,1,234,4
2950,681,Text,Sports,Watching football on the TV,0.833891143115826,11,4,3,234,2
2951,431,Video,Animals,Grey cat jumping,0.8160224562192369,16,5,4,234,7
2952,246,Image,Computer games,Friends playing games on the sofa,0.6454298949087719,9,4,4,234,7
2953,118,Image,Computer games,Auronplay playing Minecraft,0.1977481003992051,0,0,0,234,1
2954,669,Image,Sports,Kid playing tennis,0.006095196270823777,0,0,0,234,1
2955,932,Image,TV show,Family going to the cinema,0.5636823368414522,8,2,1,234,1
2956,626,Image,TV show,Breaking bad scene,0.26558218718520943,0,0,0,234,4
2957,400,Image,Sports,Cat playing football,0.09023736258116577,0,0,0,234,2
2958,90,Video,Sports,Visitors watching the Camp Nou,0.754418256716821,3,2,2,234,1
2959,262,Image,TV show,Breaking bad scene,0.9649459050883632,36,13,9,234,1
2960,440,Text,Animals,Human touching a parrot,0.6387735646495167,8,2,1,234,7
2961,974,Video,Music Artist,1M of assistants in a concert,0.45403178195015315,1,0,0,234,7
2962,525,Video,TV show,Tv comedy,0.7661273926938346,8,1,1,234,2
2963,241,Image,TV show,Dog watching the TV,0.844611185141122,6,4,3,234,4
2964,209,Image,Music Artist,Michael Jackson dancing,0.0037721609928282884,0,0,0,235,5
2965,782,Video,TV show,Almodovar on the Oscars gala,0.2675368975967555,3,1,1,235,5
2966,200,Text,Sports,Watching football on the TV,0.36971026264564066,3,2,2,235,3
2967,767,Image,Sports,Mbappe coming to Madrid,0.027992732811928933,0,0,0,235,2
2968,414,Video,TV show,Almodovar on the Oscars gala,0.44393450798276224,4,2,1,235,0
2969,419,Image,Animals,Human touching his cat,0.010811485782704078,0,0,0,235,3
2970,786,Image,TV show,Black Batman costume,0.03264011656777421,0,0,0,235,1
2971,217,Image,Animals,Giraffe smiling,0.8574989672335129,11,3,1,235,4
2972,757,Video,Computer games,Friends playing games on the sofa,0.14827774984143727,0,0,0,235,5
2973,192,Video,Sports,Visitors watching the Camp Nou,0.7813322040657817,20,5,5,235,5
2974,390,Image,TV show,The Great British Baking Show,0.038381180905545764,0,0,0,236,6
2975,917,Text,TV show,Watching the TV having dinner,0.1627677125739725,1,0,0,236,4
2976,204,Image,Animals,Rabbit sleeping,0.043036426688227714,0,0,0,236,1
2977,204,Text,Music Artist,Led Zeppelin singing,0.5137310240862178,9,4,3,236,9
2978,215,Text,Computer games,Happy family playing Wii,0.5068899180659341,11,2,1,236,3
2979,79,Image,Computer games,Tutorial of Valorant,0.4588385474647362,5,2,1,236,10
2980,290,Video,Food,Family eating lasagne,0.7297206960520547,11,5,5,236,1
2981,492,Image,Music Artist,Piano classes academy,0.5517142881727038,4,1,1,236,4
2982,989,Image,Food,Dad cooking rice,0.7438133039031819,7,5,4,236,2
2983,829,Image,Computer games,Buying on Steam,0.4777079151507889,1,0,0,236,5
2984,90,Text,Music Artist,Boy and girl dancing,0.6994960971143392,2,1,1,236,2
2985,207,Video,Sports,Cat playing football,0.608397491824548,6,3,1,236,2
2986,197,Text,Music Artist,Elvis Presley show,0.883488429476749,31,11,8,236,3
2987,255,Image,Computer games,League of legends game,0.9674473239066055,42,14,12,236,9
2988,782,Image,Computer games,Play store menu,0.28876737312059075,1,1,0,236,9
2989,945,Image,TV show,Almodovar on the Oscars gala,0.3345270653302397,2,0,0,236,1
2990,179,Image,TV show,Tv comedy,0.890335991776628,9,3,2,236,4
2991,901,Video,Travels,Dancing on Machu Picchu,0.29779944466323405,4,1,1,236,8
2992,492,Video,Food,Family eating lasagne,0.7594594339564702,12,5,4,237,2
2993,444,Text,Animals,Dog sleeping in bed,0.25515175831440884,2,1,1,237,3
2994,775,Video,Computer games,Flappy bird creator,0.4179632506453632,7,2,1,237,4
2995,649,Image,Music Artist,Family singing,0.14093114459758327,1,0,0,237,7
2996,336,Video,Travels,Taj Mahal sunset,0.3534172605857473,2,0,0,237,5
2997,256,Image,Drink Brand,Heineken advertisement,0.39905975559780815,6,2,1,237,7
2998,148,Video,Sports,Watching football on the TV,0.0528685636808488,1,1,0,237,1
2999,417,Text,Drink Brand,Disco dance,0.718939073033908,7,0,0,237,4
3000,508,Text,Animals,Cat sleeping in bed,0.7738033315050521,22,12,8,237,5
3001,928,Image,Animals,Turtle eating,0.5758058901831498,5,2,2,237,10
3002,361,Image,TV show,Dog watching the TV,0.08094667721948468,0,0,0,237,5
3003,37,Text,Computer games,Ibai Llanos streaming,0.9396596251265031,20,9,6,237,0
3004,66,Image,TV show,Almodovar on the Oscars gala,0.042832357933862863,0,0,0,237,4
3005,775,Image,News and present,Putin negates Ukraine peace agreement,0.2569232244167544,1,1,1,237,8
3006,811,Image,Sports,Family running on the beach,0.9731145190267393,10,2,2,237,5
3007,74,Video,TV show,Arcane breaking rankings,0.6003495557823147,14,4,3,237,1
3008,984,Text,Food,Cheese fondue in Switzerland,0.8585387283028149,14,3,2,237,5
3009,901,Video,Sports,Watching football on the TV,0.751905771760343,4,1,0,237,2
3010,847,Image,Music Artist,1M of assistants in a concert,0.44651536824094107,0,0,0,237,6
3011,148,Image,TV show,Black Batman costume,0.6872539627493808,12,3,3,237,4
3012,263,Text,Music Artist,1M of assistants in a concert,0.45639027103786134,7,4,3,237,7
3013,768,Image,Sports,Tokio Olympic games,0.3365757623362603,0,0,0,237,5
3014,884,Image,TV show,Kid watching Better Call Saul,0.30990513315437973,4,2,2,237,1
3015,996,Text,News and present,Ukraine crisis,0.49430188162643074,2,0,0,238,0
3016,327,Video,Sports,Tokio Olympic games,0.23910453746666682,1,1,1,238,9
3017,966,Video,Food,Turkish doner kebab,0.8104244452366217,3,0,0,238,3
3018,110,Video,Animals,Cat with glasses and smiling,0.7876826675377765,17,5,4,238,7
3019,360,Video,Animals,Happy zebra playing on the floor,0.7065966249978157,10,5,5,238,7
3020,104,Image,Food,Chorizo a la sidra,0.7930129459928892,15,7,6,238,1
3021,767,Image,Animals,Dog with glasses and smiling,0.146345704371052,0,0,0,238,3
3022,146,Video,Animals,Human playing with his dog,0.3776863749939787,1,0,0,238,1
3023,715,Video,Music Artist,Piano classes academy,0.09952895381654481,0,0,0,238,4
3024,786,Image,Animals,Cat sleeping in bed,0.28599525731147046,2,1,1,238,7
3025,680,Text,Music Artist,Michael Jackson dancing,0.4472758754291286,2,0,0,239,5
3026,402,Image,Computer games,Ibai Llanos streaming,0.2680489449306259,0,0,0,239,2
3027,423,Text,TV show,Watching the TV having dinner,0.8561512225272935,11,3,1,239,3
3028,623,Image,Sports,Kid playing tennis,0.22451739305348062,1,0,0,239,7
3029,544,Video,News and present,Ukraine crisis,0.3454939495752267,4,1,0,239,1
3030,396,Text,Sports,Tokio Olympic games,0.040862842658142995,0,0,0,239,4
3031,957,Text,Sports,Palau Blaugrana show,0.9851709114127515,22,12,9,239,1
3032,47,Image,Sports,Cat playing football,0.5368907042454091,7,2,2,239,5
3033,596,Image,Animals,Dog sleeping in bed,0.6251435892315096,10,3,2,239,3
3034,247,Image,Sports,Mbappe coming to Madrid,0.8407350440907265,8,3,1,239,4
3035,405,Image,TV show,Tv comedy,0.0013543222771640329,0,0,0,240,3
3036,901,Text,TV show,Family going to the cinema,0.248528905130306,3,2,2,240,10
3037,915,Image,TV show,Breaking bad scene,0.6258792527456212,4,3,2,240,1
3038,214,Image,Drink Brand,Kid drinking Coca-Cola,0.4358765296729995,5,2,2,240,7
3039,171,Text,News and present,The US Capitol riots,0.7091807164945325,16,7,6,240,10
3040,631,Image,Animals,Cat with glasses and smiling,0.8666507775946891,13,5,3,240,1
3041,816,Video,Music Artist,1M of assistants in a concert,0.49583065184256137,6,2,1,240,4
3042,442,Image,Animals,Elephant walking,0.7596764644049211,8,3,3,240,5
3043,763,Image,News and present,Messi is angry,0.5826681900901812,4,1,1,240,1
3044,696,Text,Animals,Dog raising her dogs,0.9559896932906737,20,9,6,240,2
3045,217,Text,Drink Brand,Playing football with Gatorade,0.05630202119148009,1,1,1,240,6
3046,848,Image,Computer games,Red Nintendo DS,0.04212789601591249,1,0,0,240,1
3047,259,Image,Animals,Elephant walking,0.749625799672189,25,8,6,240,8
3048,383,Video,Music Artist,Boy and girl dancing,0.6126531272741339,13,6,5,240,0
3049,712,Text,Music Artist,Viñarock tickets,0.22734028069754442,0,0,0,240,8
3050,342,Text,TV show,Kid watching Better Call Saul,0.2579011240375303,1,0,0,240,3
3051,768,Video,Music Artist,Michael Jackson dancing,0.9694457804389849,16,6,5,240,3
3052,878,Image,TV show,Almodovar on the Oscars gala,0.11983732625724852,0,0,0,240,9
3053,214,Video,TV show,Tv comedy,0.7623909523543813,15,6,4,240,6
3054,971,Video,Sports,Family running on the beach,0.1576460066408253,1,0,0,240,7
3055,845,Text,Animals,Giraffe smiling,0.32403842829157714,0,0,0,240,8
3056,113,Video,Sports,Lakers vs Miami match,0.8124722527263097,11,3,2,240,5
3057,132,Video,TV show,Tv comedy,0.7884104467009876,9,2,1,241,1
3058,607,Image,TV show,The Great British Baking Show,0.7969174505982776,9,1,0,241,1
3059,819,Image,Animals,Cat with glasses and smiling,0.9918061478614739,19,9,8,241,1
3060,221,Text,Sports,Family running on the beach,0.49023259875225067,6,1,1,241,1
3061,108,Image,Food,Egyptian Cuisine program,0.19254353392368784,1,0,0,241,4
3062,817,Image,Music Artist,Driving a car with music,0.22658200255006422,0,0,0,241,2
3063,197,Image,News and present,Putin negates Ukraine peace agreement,0.1855474828506104,1,0,0,241,7
3064,470,Text,Sports,Visitors watching the Camp Nou,0.436427227682468,1,0,0,241,6
3065,827,Image,Sports,Kid watching champions league on mobile phone,0.046696845924794506,0,0,0,241,5
3066,475,Text,Drink Brand,Playing football with Gatorade,0.7774587189142739,3,0,0,241,0
3067,297,Text,Music Artist,1M of assistants in a concert,0.6972491399080338,11,6,3,241,2
3068,622,Video,Animals,Book of 100 animals,0.9417386506610566,7,5,4,241,7
3069,118,Video,Sports,Cat playing football,0.9701589538609081,20,6,5,241,5
3070,530,Image,Sports,Mbappe coming to Madrid,0.6769260602470007,8,2,1,241,5
3071,73,Video,TV show,Family going to the cinema,0.07457600600593894,0,0,0,241,9
3072,907,Image,TV show,Family going to the cinema,0.08895487268636104,0,0,0,241,9
3073,569,Image,Music Artist,Led Zeppelin singing,0.5978770307725166,5,3,2,241,0
3074,879,Video,Sports,Palau Blaugrana show,0.2873305284118557,1,1,1,241,4
3075,615,Image,Sports,Tokio Olympic games,0.24863453644018152,1,1,1,241,0
3076,400,Image,Sports,Visitors watching the Camp Nou,0.5697823206111858,8,3,3,241,9
3077,442,Video,TV show,Tv comedy,0.9001207112684773,13,4,3,241,0
3078,332,Image,Computer games,Play store menu,0.859149598695771,24,11,7,241,7
3079,350,Text,Sports,Kid playing tennis,0.44924713875713473,3,1,1,241,1
3080,710,Image,Animals,Grey cat jumping,0.0664224025652893,0,0,0,242,2
3081,466,Video,TV show,Almodovar on the Oscars gala,0.8897117979075108,5,2,2,242,4
3082,428,Image,Sports,Mbappe coming to Madrid,0.06981982931644504,0,0,0,243,5
3083,675,Video,Animals,Dog with glasses and smiling,0.6543754752691724,6,1,1,243,0
3084,635,Image,Food,McDonald’s burger and sauces,0.6134180848364572,3,0,0,243,6
3085,148,Image,News and present,The first malaria vaccine,0.6224226850274492,6,3,2,243,9
3086,850,Video,Animals,Sad dog playing with a ball,0.8332865026531947,10,3,2,243,6
3087,884,Text,Food,Workers picking coffee,0.4305388575802469,6,1,0,243,8
3088,647,Image,Sports,Family running on the beach,0.705784882759217,12,4,4,243,2
3089,689,Image,TV show,The Great British Baking Show,0.21094035036480874,4,1,0,243,9
3090,889,Image,News and present,Messi is angry,0.7442838979934931,7,3,3,243,2
3091,722,Image,Animals,Humans visiting the zoo,0.9977687484019062,27,7,6,243,8
3092,762,Image,Computer games,Computer games shop,0.21154632445689492,0,0,0,243,3
3093,431,Video,Sports,Kid watching champions league on mobile phone,0.9306961430955,17,7,4,243,2
3094,159,Video,Music Artist,Family singing,0.20888053011076047,1,1,1,244,3
3095,516,Image,Music Artist,Driving a car with music,0.1704368370317102,0,0,0,244,2
3096,948,Image,Food,Family eating lasagne,0.08618284459447934,0,0,0,244,5
3097,856,Image,Animals,Cat with glasses and smiling,0.5017677981286173,4,0,0,244,1
3098,189,Image,Music Artist,Eminem singing on NFL,0.6982365938178197,32,13,9,244,2
3099,194,Image,Animals,Humans visiting the zoo,0.7873919778637148,10,4,4,244,9
3100,701,Image,TV show,Tv comedy,0.98274375434857,13,3,3,244,7
3101,792,Image,Drink Brand,Playing football with Gatorade,0.11707431366706533,1,0,0,244,9
3102,830,Video,Music Artist,Rap battle on the street,0.3813142504019996,0,0,0,244,3
3103,515,Image,Sports,Lakers vs Miami match,0.07949957377349393,1,0,0,244,3
3104,252,Image,Computer games,Buying on Steam,0.5687018414370578,10,5,4,244,8
3105,770,Video,Music Artist,Led Zeppelin singing,0.42924921724122167,5,3,3,244,7
3106,354,Image,Computer games,League of legends game,0.6127346465841675,5,3,2,244,8
3107,648,Text,Music Artist,Led Zeppelin singing,0.9455001828706247,15,1,1,244,5
3108,49,Image,TV show,Arcane breaking rankings,0.8685515031918809,14,4,2,244,1
3109,944,Video,Music Artist,Eminem singing on NFL,0.7344579939290153,11,2,1,244,4
3110,659,Image,TV show,The Great British Baking Show,0.7929126404488975,13,2,2,244,4
3111,311,Image,Music Artist,Pink Floyd doing a talk,0.8170698977042194,6,2,2,245,5
3112,272,Video,Music Artist,Listening queen on the bed,0.9300695951756937,26,9,5,246,7
3113,650,Text,Sports,Palau Blaugrana show,0.7150948141234623,7,2,2,246,6
3114,851,Video,Sports,Palau Blaugrana show,0.6204601528679581,11,6,5,246,1
3115,281,Video,Animals,Human touching a parrot,0.3661592658721662,9,2,1,246,5
3116,851,Image,Music Artist,Piano classes academy,0.029101162326315988,0,0,0,246,6
3117,208,Video,Computer games,Tutorial of Valorant,0.2826937309238675,1,0,0,246,3
3118,443,Image,Computer games,Red Nintendo DS,0.14043697455614546,0,0,0,246,4
3119,507,Video,TV show,Watching the TV having dinner,0.1793921439692392,0,0,0,246,8
3120,283,Image,TV show,Black Batman costume,0.7281634787480965,20,6,5,246,2
3121,110,Image,Animals,Elephant walking,0.24003561645635652,2,1,1,246,0
3122,42,Video,TV show,Dog watching the TV,0.3271340738203423,7,2,2,246,1
3123,485,Video,Drink Brand,Red bull event,0.9160466917084417,12,4,4,246,4
3124,287,Image,TV show,Family going to the cinema,0.11846593419092233,1,0,0,246,8
3125,931,Image,Travels,Family visiting the Eiffel Tower,0.4324416680421651,5,2,1,246,1
3126,362,Video,Music Artist,Michael Jackson dancing,0.21255316721168915,4,2,1,246,5
3127,127,Video,Music Artist,Family singing,0.23297443216443392,2,0,0,246,6
3128,612,Image,Animals,Dog with glasses and smiling,0.00986565912897086,0,0,0,246,7
3129,394,Image,TV show,Tv comedy,0.12360383768925343,0,0,0,246,2
3130,218,Video,Animals,Sad dog playing with a ball,0.6814459819968209,20,9,4,246,1
3131,494,Image,TV show,Breaking bad scene,0.7646567126716147,1,0,0,247,6
3132,449,Image,Music Artist,Pink Floyd doing a talk,0.16830265191666105,0,0,0,247,6
3133,142,Text,Food,Italian pizza with cheese,0.43655276782683494,4,0,0,247,5
3134,977,Image,Sports,Tokio Olympic games,0.4019121525946243,1,1,0,247,4
3135,594,Video,Music Artist,Michael Jackson dancing,0.3343230138812112,2,2,2,247,9
3136,684,Video,Food,Food Travels,0.04117716068344501,0,0,0,247,4
3137,553,Image,TV show,Family going to the cinema,0.20890629407489403,2,2,1,247,6
3138,779,Text,Sports,Lakers vs Miami match,0.9454416772000999,23,9,6,247,1
3139,93,Video,Music Artist,Led Zeppelin singing,0.6463940313873235,18,4,2,247,4
3140,624,Video,Computer games,Play store menu,0.17630983719365734,0,0,0,247,6
3141,229,Image,TV show,Watching the TV having dinner,0.8767177646097536,16,3,3,247,0
3142,601,Text,Sports,Kid playing tennis,0.40639812338503734,3,2,1,247,10
3143,469,Video,TV show,Dog watching the TV,0.42171417627766516,4,1,1,247,5
3144,443,Video,Sports,Kid watching champions league on mobile phone,0.9494940133506443,16,4,3,247,0
3145,642,Image,Music Artist,Pink Floyd doing a talk,0.8263588886283518,11,5,4,247,7
3146,78,Text,TV show,Arcane breaking rankings,0.3267805395918575,1,1,1,247,2
3147,106,Image,Sports,Kid watching champions league on mobile phone,0.9293917300515125,22,9,8,247,7
3148,442,Image,Computer games,Computer games shop,0.12767956588718243,0,0,0,247,5
3149,688,Video,Music Artist,Michael Jackson dancing,0.6220229131636914,12,7,5,247,8
3150,161,Text,Sports,Family running on the beach,0.4900099011179859,8,3,1,247,5
3151,237,Text,Sports,Mbappe coming to Madrid,0.024660630017913632,0,0,0,247,2
3152,933,Text,Sports,Kid watching champions league on mobile phone,0.19239817504945,2,0,0,247,7
